sessiontime,pilot_index,worldpositionz,speed,throttle,steer,brake,gear,enginerpm,enginetemperature,fuelintank,currentlaptime,currentlapnum,lapdistance,totaldistance,worldpositionx,worldpositiony,lat,lon
540.96368,10,26.76949,127,0.53171,-0.00174,0.0,3,9514,89,50.05658,37.50032,6,2311.27148,24937.82617,178.59294,2.53988,-33.46071982534079,-70.6757405308572
541.02362,10,28.02497,128,0.62639,-0.00302,0.0,3,9668,89,50.0549,37.56022,6,2313.38867,24939.94336,176.8775,2.54509,-33.460719778450745,-70.67570670796958
541.07367,10,29.08659,130,0.70552,0.05553,0.0,3,9748,89,50.05339,37.61028,6,2315.17969,24941.73438,175.42372,2.54872,-33.46071974578071,-70.67567804394683
541.13367,10,30.36976,132,0.80045,0.03744,0.0,3,9950,89,50.05149,37.67032,6,2317.36133,24943.91602,173.64896,2.55496,-33.46071968962065,-70.67564305168061
541.18365,10,31.45043,134,0.87942,0.01664,0.0,3,10150,89,50.04986,37.72028,6,2319.20508,24945.75977,172.14439,2.56017,-33.46071964273061,-70.67561338661999
541.2337,10,32.54847,136,0.95852,0.00349,0.0,3,10492,89,50.04819,37.77031,6,2321.08594,24947.64062,170.6084,2.56605,-33.46071958981055,-70.6755831022083
541.28375,10,33.66013,138,0.63414,-0.0,0.0,3,10470,89,50.04656,37.82038,6,2322.99219,24949.54688,169.04851,2.56893,-33.46071956389053,-70.67555234573327
541.33411,10,34.79259,140,0.71357,0.0,0.0,3,10642,89,50.04494,37.87062,6,2324.93945,24951.49414,167.45465,2.57405,-33.46071951781048,-70.6755209200503
541.38458,10,35.93855,142,0.7935,0.0078,0.0,3,10648,89,50.04325,37.92119,6,2326.91211,24953.4668,165.83852,2.57932,-33.46071947038043,-70.67548905529135
541.44452,10,37.31619,144,0.88836,0.02718,0.0,3,10930,89,50.04116,37.9812,6,2329.28906,24955.84375,163.88844,2.58362,-33.4607194316804,-70.67545060558065
541.49451,10,38.47884,146,0.96725,0.01938,0.0,3,11049,89,50.03939,38.03111,6,2331.30273,24957.85742,162.23396,2.58667,-33.46071940423037,-70.67541798404858
541.54456,10,39.65885,149,1.0,0.01123,0.0,3,11291,89,50.03758,38.08115,6,2333.35156,24959.90625,160.54819,2.59162,-33.460719359680326,-70.6753847460553
541.60455,10,41.09505,152,1.0,0.01103,0.0,3,11478,89,50.03537,38.14114,6,2335.85156,24962.40625,158.48842,2.59633,-33.460719317290284,-70.67534413361518
541.65454,10,42.30865,154,1.0,0.01068,0.0,3,11712,89,50.0335,38.19105,6,2337.96875,24964.52344,156.74028,2.59878,-33.46071929524026,-70.67530966516205
541.70459,10,43.54203,156,1.0,0.01089,0.0,3,11821,89,50.03162,38.24111,6,2340.12891,24966.68359,154.95703,2.60147,-33.46071927103024,-70.6752745044848
541.76459,10,45.04024,159,1.0,0.00604,0.0,3,11978,89,50.02933,38.30117,6,2342.75781,24969.3125,152.78262,2.60571,-33.4607192328702,-70.67523163148026
541.81464,10,46.30363,161,0.0,0.00604,0.0,3,11927,89,50.02811,38.35109,6,2344.98047,24971.53516,150.94345,2.60888,-33.460719204340165,-70.6751953683135
541.86517,10,47.57603,160,0.0,0.02897,0.0,3,11865,89,50.02811,38.40149,6,2347.22266,24973.77734,149.08473,2.60977,-33.46071919633016,-70.67515871906623
541.91547,10,48.82349,157,0.0,0.06734,0.0,3,11636,89,50.02811,38.45185,6,2349.43555,24975.99023,147.24611,2.61262,-33.460719170680136,-70.67512246665385
541.96552,10,50.02228,153,0.0,0.13596,1.0,3,11292,89,50.02811,38.5019,6,2351.58203,24978.13672,145.45428,2.61488,-33.46071915034011,-70.67508713667013
542.01544,10,51.16374,148,0.0,0.16689,1.0,3,10923,89,50.02811,38.55181,6,2353.66602,24980.2207,143.70027,2.61714,-33.46071913000009,-70.67505255240302
542.06543,10,52.25345,145,0.0,0.07873,0.0,3,10772,89,50.02811,38.60176,6,2355.70312,24982.25781,141.9747,2.61869,-33.46071911605008,-70.6750185287172
542.12537,10,53.49736,140,0.0,0.15647,1.0,3,10319,89,50.02811,38.66174,6,2358.08203,24984.63672,139.93994,2.61968,-33.46071910714007,-70.6749784084014
542.17542,10,54.46878,136,0.0,0.12141,1.0,3,10039,89,50.02811,38.71162,6,2360.0,24986.55469,138.27675,2.62057,-33.46071909913006,-70.67494561452514
542.22546,10,55.39007,133,0.0,0.09499,1.0,3,9747,89,50.02811,38.76175,6,2361.86523,24988.41992,136.64342,2.62143,-33.460719091390054,-70.67491340940751
542.27551,10,56.25852,129,0.0,0.17788,0.0,3,9522,89,50.02811,38.81174,6,2363.67188,24990.22656,135.04442,2.62184,-33.46071908770005,-70.6748818810782
542.3255,10,57.06928,125,0.0,0.23676,1.0,2,11709,89,50.02671,38.8618,6,2365.41797,24991.97266,133.47635,2.62233,-33.460719083290044,-70.67485096263421
542.38519,10,57.96439,120,0.0,0.25163,1.0,2,10942,89,50.02671,38.92167,6,2367.43359,24993.98828,131.63913,2.62241,-33.460719082570044,-70.67481473709383
542.43463,10,58.64341,116,0.0,0.25551,1.0,2,10446,89,50.02671,38.97113,6,2369.0332,24995.58789,130.15753,2.62211,-33.46071908527005,-70.67478552342757
542.49396,10,59.38065,112,0.0,0.26145,0.0,2,10348,89,50.02671,39.03041,6,2370.86523,24997.41992,128.43048,2.62236,-33.460719083020045,-70.67475147021807
542.54358,10,59.94003,109,0.0,0.28081,0.58353,2,10036,89,50.02671,39.08,6,2372.34766,24998.90234,127.00686,2.62197,-33.46071908653005,-70.67472339975546
542.60321,10,60.53801,105,0.0,0.28981,0.57636,2,9671,89,50.02671,39.13979,6,2374.05273,25000.60742,125.33776,2.62095,-33.46071909571006,-70.674690488858
542.65265,10,60.97548,101,0.0,0.2635,0.57763,2,9356,89,50.02671,39.18917,6,2375.40625,25001.96094,123.98575,2.62049,-33.46071909985007,-70.67466383035574
542.71222,10,61.43715,97,0.0,0.25837,0.56722,2,8978,89,50.02671,39.24878,6,2376.96289,25003.51758,122.40164,2.61977,-33.46071910633007,-70.67463259533443
542.76123,10,61.76567,94,0.0,0.27169,0.50017,2,8690,89,50.02671,39.29792,6,2378.20312,25004.75781,121.13586,2.61905,-33.460719112810075,-70.67460763701573
542.81915,10,62.09687,91,0.0,0.29055,0.31727,2,8449,89,50.02671,39.35608,6,2379.64453,25006.19922,119.67828,2.61816,-33.46071912082009,-70.67457889682028
542.86694,10,62.32582,89,0.0,0.30847,0.20285,2,8282,89,50.02671,39.40393,6,2380.8125,25007.36719,118.5021,2.61728,-33.460719128740095,-70.67455570515914
542.92413,10,62.5505,87,0.0,0.30598,0.1059,2,8134,89,50.02671,39.46101,6,2382.20312,25008.75781,117.1144,2.61599,-33.46071914035011,-70.6745283427304
542.97229,10,62.70167,86,0.0,0.29655,0.04704,2,8042,89,50.02671,39.50917,6,2383.37891,25009.93359,115.95805,2.61472,-33.46071915178012,-70.67450554197305
543.02972,10,62.83958,86,0.0,0.31625,0.0,2,7980,89,50.02671,39.56665,6,2384.80078,25011.35547,114.58727,2.61319,-33.46071916555013,-70.67447851310831
543.07739,10,62.91881,85,0.0,0.34349,0.0,2,7925,89,50.02671,39.61437,6,2386.00195,25012.55664,113.4548,2.61177,-33.460719178330145,-70.67445618317181
543.13434,10,62.97016,84,0.0,0.38369,0.0,2,7860,89,50.02671,39.67132,6,2387.4668,25014.02148,112.11048,2.60973,-33.460719196690164,-70.67442967591012
543.18207,10,62.97546,84,0.0,0.42378,0.0,2,7807,89,50.02671,39.71899,6,2388.72656,25015.28125,110.99109,2.60781,-33.46071921397018,-70.67440760375783
543.23938,10,62.93449,83,0.0,0.44841,0.0,2,7745,89,50.02671,39.77633,6,2390.28516,25016.83984,109.65781,2.60546,-33.4607192351202,-70.67438131410489
543.28668,10,62.86158,82,0.0,0.43671,0.0,2,7694,89,50.02671,39.82377,6,2391.61523,25018.16992,108.56699,2.60317,-33.46071925573022,-70.6743598051956
543.33569,10,62.74928,82,0.0,0.42995,0.0,2,7643,89,50.02671,39.87226,6,2393.04297,25019.59766,107.44714,2.60052,-33.460719279580246,-70.67433772379731
543.39404,10,62.56735,81,0.0,0.43687,0.04036,2,7578,89,50.02671,39.93128,6,2394.83594,25021.39062,106.13239,2.59744,-33.46071930730027,-70.67431179933703
543.44165,10,62.38001,80,0.0,0.45141,0.04416,2,7509,89,50.02671,39.97845,6,2396.24414,25022.79883,105.07304,2.59472,-33.4607193317803,-70.67429091083986
543.49884,10,62.10887,80,0.0,0.47043,0.04361,2,7436,89,50.02671,40.03576,6,2397.875,25024.42969,103.82176,2.59141,-33.46071936157033,-70.67426623780318
543.5459,10,61.84808,79,0.0,0.49315,0.0,2,7382,89,50.02671,40.08291,6,2399.17383,25025.72852,102.81054,2.58886,-33.460719384520345,-70.67424629835953
543.60297,10,61.48631,78,0.0,0.51349,0.0,2,7317,89,50.02671,40.13981,6,2400.70898,25027.26367,101.60713,2.58581,-33.46071941197037,-70.67422256927254
543.65118,10,61.143,78,0.0,0.50991,0.0,2,7264,89,50.02671,40.18794,6,2401.97656,25028.53125,100.61331,2.58311,-33.4607194362704,-70.67420297288194
543.70905,10,60.68602,77,0.0,0.49542,0.0,2,7199,89,50.02671,40.24575,6,2403.47461,25030.0293,99.4473,2.57996,-33.460719464620425,-70.6741799812127
543.75708,10,60.27133,77,0.0,0.48401,0.0,2,7147,89,50.02671,40.29379,6,2404.70312,25031.25781,98.50372,2.57742,-33.46071948748045,-70.67416137547649
543.81476,10,59.73187,76,0.0,0.47976,0.0,2,7086,89,50.02671,40.35138,6,2406.16992,25032.72461,97.39848,2.57429,-33.46071951565048,-70.674139582054
543.86346,10,59.24356,75,0.0,0.48044,0.0,2,7033,89,50.02671,40.39996,6,2407.40625,25033.96094,96.49261,2.57166,-33.4607195393205,-70.67412171984934
543.922,10,58.6175,75,0.0,0.485,0.0,2,6971,89,50.02671,40.45857,6,2408.89648,25035.45117,95.43612,2.5685,-33.460719567760535,-70.6741008876558
543.96997,10,58.07488,74,0.0,0.4977,0.0,2,6920,89,50.02671,40.5066,6,2410.13477,25036.68945,94.59937,2.5659,-33.460719591160554,-70.67408438834089
544.02686,10,57.39801,74,0.10779,0.50424,0.0,2,6920,89,50.02656,40.56358,6,2411.58203,25038.13672,93.64185,2.56277,-33.46071961933058,-70.67406550760721
544.07391,10,56.80737,74,0.14524,0.50052,0.0,2,6939,89,50.02625,40.6106,6,2412.77734,25039.33203,92.87217,2.56012,-33.46071964318061,-70.67405033074112
544.13031,10,56.06458,74,0.21616,0.48845,0.0,2,7004,89,50.02575,40.66706,6,2414.21484,25040.76953,91.9765,2.55677,-33.46071967333064,-70.6740326694898
544.18616,10,55.28808,75,0.29247,0.47481,0.0,2,7122,89,50.02506,40.72289,6,2415.66406,25042.21875,91.11221,2.55334,-33.46071970420067,-70.67401562695858
544.2337,10,54.59438,76,0.34913,0.46326,0.0,2,7233,89,50.02436,40.77021,6,2416.92578,25043.48047,90.39294,2.55064,-33.46071972850069,-70.67400144404799
544.29071,10,53.72176,77,0.35599,0.44224,0.0,2,7387,89,50.02341,40.82727,6,2418.48633,25045.04102,89.5495,2.54809,-33.46071975145072,-70.67398481284432
544.32941,10,53.10453,77,0.46053,0.42911,0.0,2,7494,89,50.02277,40.86511,6,2419.58008,25046.13477,88.98909,2.54726,-33.460719758920725,-70.67397376272072
544.39703,10,51.98216,78,0.21797,0.46806,0.0,2,7419,89,50.02187,40.93412,6,2421.56836,25048.12305,88.03546,2.54263,-33.460719800590766,-70.67395495833917
544.44379,10,51.17492,79,0.51488,0.47881,0.0,2,7596,89,50.02105,40.98027,6,2423.00586,25049.56055,87.40031,2.53642,-33.46071985648082,-70.67394243323083
544.50055,10,50.15591,80,0.51494,0.44896,0.0,2,7730,89,50.02013,41.03702,6,2424.81445,25051.36914,86.65832,2.53166,-33.460719899320864,-70.67392780184943
544.54742,10,49.28782,80,0.33892,0.43021,0.0,2,7817,89,50.01944,41.084,6,2426.19531,25052.75,86.06754,2.52676,-33.460719943420905,-70.67391615192946
544.60352,10,48.21597,81,0.29987,0.39841,0.0,2,7791,89,50.0185,41.14012,6,2427.78516,25054.33984,85.38794,2.51821,-33.460720020370985,-70.67390274982155
544.65942,10,47.11081,83,0.54415,0.36124,0.0,2,8011,89,50.01735,41.19609,6,2429.31641,25055.87109,84.74281,2.50742,-33.46072011748108,-70.67389002684463
544.70593,10,46.15411,84,0.61782,0.34393,0.0,2,8224,89,50.01625,41.24269,6,2430.56641,25057.12109,84.22958,2.50186,-33.46072016752113,-70.67387990587102
544.76215,10,44.95621,86,0.67943,0.35731,0.0,2,8630,89,50.01479,41.29881,6,2432.05273,25058.60742,83.63385,2.49726,-33.460720208921174,-70.6738681584312
544.80945,10,43.91497,87,0.38648,0.35592,0.0,2,8563,89,50.01376,41.34606,6,2433.28711,25059.8418,83.15297,2.49204,-33.46072025590122,-70.67385867540563
544.86603,10,42.63042,89,0.54467,0.33078,0.0,2,8696,89,50.01245,41.40264,6,2434.74609,25061.30078,82.6104,2.4855,-33.460720314761275,-70.67384797569062
544.91351,10,41.51997,90,0.61954,0.30893,0.0,2,8931,89,50.01122,41.45,6,2435.95898,25062.51367,82.18361,2.48062,-33.46072035868132,-70.67383955927218
544.97064,10,40.14377,92,0.52416,0.28151,0.0,2,9169,89,50.00968,41.50711,6,2437.41602,25063.9707,81.7015,2.47466,-33.46072041232138,-70.67383005182272
545.01807,10,38.96827,94,0.52923,0.25049,0.0,2,9220,89,50.00849,41.55458,6,2438.62695,25065.18164,81.3278,2.46934,-33.46072046020142,-70.67382268210676
545.07501,10,37.51964,96,0.6192,0.13164,0.0,2,9437,89,50.00694,41.6115,6,2440.08398,25066.63867,80.91033,2.46274,-33.46072051960148,-70.67381444905013
545.12311,10,36.26527,97,0.3467,0.45687,0.0,2,9525,89,50.00565,41.65945,6,2441.29688,25067.85156,80.582,2.45706,-33.460720570721534,-70.67380797383605
545.18121,10,34.7163,99,0.53059,0.38152,0.0,2,9514,89,50.00435,41.71749,6,2442.79688,25069.35156,80.23237,2.45014,-33.4607206330016,-70.6738010783443
545.22992,10,33.38934,100,0.60747,0.29881,0.0,2,9733,89,50.00298,41.76612,6,2444.08594,25070.64062,79.97899,2.44422,-33.46072068628165,-70.673796080905
545.28851,10,31.75584,102,0.70015,0.2015,0.0,2,10076,89,50.00121,41.82475,6,2445.67773,25072.23242,79.71445,2.43646,-33.46072075612172,-70.67379086298102
545.33704,10,30.37095,104,0.70727,0.17008,0.0,2,10408,89,49.99964,41.87341,6,2447.0293,25073.58398,79.52206,2.42961,-33.46072081777178,-70.67378706789474
545.3949,10,28.68396,106,0.54413,0.17235,0.0,2,10387,89,49.99795,41.93128,6,2448.67969,25075.23438,79.32607,2.42122,-33.46072089328186,-70.67378320145981
545.44336,10,27.2428,108,0.62062,0.16031,0.0,2,10507,89,49.99648,41.97967,6,2450.0918,25076.64648,79.19599,2.41393,-33.460720958891926,-70.67378063486967
545.50134,10,25.48339,110,0.71241,0.13422,0.0,2,10764,89,49.99461,42.03773,6,2451.82227,25078.37695,79.0804,2.40488,-33.460721040342,-70.67377835356842
545.5495,10,23.99498,112,0.78846,0.11725,0.0,2,11036,89,49.99297,42.08585,6,2453.28906,25079.84375,79.01423,2.39703,-33.460721110992075,-70.67377704699301
545.60681,10,22.18674,115,0.71154,0.10535,0.0,2,11325,89,49.99097,42.14321,6,2455.07422,25081.62891,78.96656,2.38734,-33.460721198202165,-70.67377610475438
545.6543,10,20.65649,117,0.77243,0.11603,0.0,2,11460,89,49.98932,42.19058,6,2456.58594,25083.14062,78.9531,2.379,-33.46072127326224,-70.67377583737319
545.71216,10,18.75384,119,0.86381,0.12455,0.0,2,11758,89,49.98723,42.24839,6,2458.47266,25085.02734,78.97198,2.36838,-33.460721368842336,-70.67377620711403
545.76038,10,17.14109,121,0.80424,0.11069,0.0,2,11973,89,49.98546,42.29656,6,2460.07227,25086.62695,79.01736,2.35914,-33.46072145200242,-70.67377709969682
545.81781,10,15.19334,123,0.07007,0.08366,0.0,3,10038,89,49.98529,42.35411,6,2462.01172,25088.56641,79.10752,2.34838,-33.460721548842514,-70.67377887486747
545.86536,10,13.55909,124,0.5,0.08326,0.0,3,9313,89,49.98487,42.40158,6,2463.63867,25090.19336,79.2067,2.33851,-33.4607216376726,-70.67378082810099
545.92383,10,11.53078,125,0.59195,0.09285,0.0,3,9459,89,49.9833,42.45975,6,2465.66406,25092.21875,79.36658,2.32573,-33.46072175269271,-70.67378397749324
545.97327,10,9.79702,127,0.67019,0.09246,0.0,3,9593,89,49.98187,42.50924,6,2467.39844,25093.95312,79.53032,2.31523,-33.46072184719281,-70.67378720353629
546.03247,10,7.69404,129,0.76391,0.0788,0.0,3,9758,89,49.98005,42.56852,6,2469.50781,25096.0625,79.75628,2.30303,-33.46072195699292,-70.67379165599533
546.0813,10,5.93366,131,0.84117,0.06031,0.0,3,9895,89,49.9785,42.6174,6,2471.27344,25097.82812,79.96465,2.29208,-33.460722055543016,-70.67379576191969
546.12988,10,4.15334,134,0.91804,0.03675,0.0,3,10118,89,49.97692,42.66602,6,2473.0625,25099.61719,80.18995,2.28081,-33.46072215697312,-70.67380020158313
546.18793,10,1.98646,136,1.0,0.08123,0.0,3,10450,89,49.97498,42.72418,6,2475.25,25101.80469,80.48779,2.26778,-33.46072227424324,-70.67380607113084
546.23596,10,0.16173,139,1.0,0.05463,0.0,3,10646,89,49.97332,42.7723,6,2477.09375,25103.64844,80.75733,2.25715,-33.460722369913334,-70.67381138324379
546.29388,10,-2.0792,142,1.0,0.03614,0.0,3,10892,89,49.97129,42.83013,6,2479.36133,25105.91602,81.10723,2.24336,-33.46072249402346,-70.67381827909641
546.33331,10,-3.6289,144,0.99875,0.03501,0.0,3,10993,89,49.96989,42.8694,6,2480.93164,25107.48633,81.3606,2.23416,-33.46072257682354,-70.67382327271473
546.3927,10,-6.00273,147,1.0,0.03555,0.0,3,11215,89,49.96775,42.92884,6,2483.33789,25109.89258,81.7674,2.22013,-33.460722703093666,-70.67383129042766
546.4425,10,-8.02987,149,1.0,0.02503,0.0,3,11316,89,49.96594,42.97855,6,2485.39453,25111.94922,82.13087,2.2082,-33.46072281046377,-70.6738384542812
546.50275,10,-10.52152,152,1.0,0.0149,0.0,3,11526,89,49.96372,43.0388,6,2487.92578,25114.48047,82.59301,2.19343,-33.460722943393904,-70.67384756297335
546.55273,10,-12.62348,155,1.0,0.0115,0.0,3,11665,89,49.96185,43.08875,6,2490.0625,25116.61719,82.99237,2.18019,-33.460723062554024,-70.67385543416577
546.61224,10,-15.17142,158,1.0,0.01144,0.0,3,11867,89,49.9596,43.14846,6,2492.65234,25119.20703,83.4852,2.16508,-33.460723198544166,-70.67386514789581
546.66058,10,-17.25583,159,0.34987,0.00979,0.0,4,10500,89,49.95938,43.19706,6,2494.77344,25121.32812,83.89392,2.15275,-33.46072330951427,-70.67387320385339
546.71747,10,-19.73701,160,0.54495,0.00604,0.0,4,9904,89,49.9579,43.2541,6,2497.29688,25123.85156,84.38519,2.13794,-33.46072344280441,-70.67388288688677
546.76459,10,-21.80478,161,0.61927,0.00247,0.0,4,9982,89,49.95653,43.30111,6,2499.40039,25125.95508,84.79778,2.12502,-33.46072355908452,-70.67389101900159
546.82098,10,-24.30306,163,0.70856,-0.00123,0.0,4,10094,89,49.95479,43.3576,6,2501.94336,25128.49805,85.29866,2.10926,-33.46072370092467,-70.673900891282
546.86768,10,-26.39043,164,0.78256,-0.00123,0.0,4,10147,89,49.95329,43.40441,6,2504.06641,25130.62109,85.71808,2.09628,-33.46072381774478,-70.67390915804418
546.9231,10,-28.89174,166,0.87018,0.00123,0.0,4,10279,89,49.95146,43.45984,6,2506.61328,25133.16797,86.22121,2.081,-33.46072395526492,-70.67391907479413
546.96912,10,-30.99556,168,0.9432,0.00276,0.0,4,10403,89,49.94991,43.50603,6,2508.75391,25135.30859,86.64491,2.06842,-33.460724068485035,-70.67392742603475
547.02356,10,-33.51214,170,1.0,0.00302,0.0,4,10559,89,49.94805,43.56055,6,2511.31445,25137.86914,87.15251,2.0535,-33.460724202765164,-70.67393743099836
547.07788,10,-36.05841,173,1.0,0.00214,0.0,4,10701,89,49.94617,43.61496,6,2513.90625,25140.46094,87.66703,2.03837,-33.4607243389353,-70.67394757235054
547.13232,10,-38.64592,175,1.0,0.00537,0.0,4,10840,89,49.94426,43.66925,6,2516.54102,25143.0957,88.19118,2.02292,-33.460724477985444,-70.67395790349865
547.18646,10,-41.25145,177,1.0,0.00326,0.0,4,10976,89,49.94235,43.72356,6,2519.19336,25145.74805,88.72083,2.00717,-33.460724619735586,-70.6739683430144
547.24048,10,-43.88578,180,1.0,0.00123,0.0,4,11109,89,49.94041,43.77762,6,2521.875,25148.42969,89.2578,1.99105,-33.46072476481573,-70.67397892676627
547.29419,10,-46.53284,182,1.0,0.0,0.0,4,11238,89,49.93847,43.83131,6,2524.57031,25151.125,89.79848,1.9749,-33.46072491016587,-70.67398958365636
547.34833,10,-49.23742,184,1.0,-0.0,0.0,4,11368,89,49.93649,43.88557,6,2527.32422,25153.87891,90.35166,1.95846,-33.46072505812602,-70.67400048693737
547.40204,10,-51.94755,186,1.0,-0.0,0.0,4,11493,89,49.93451,43.93943,6,2530.08203,25156.63672,90.90643,1.94163,-33.46072520959618,-70.67401142146834
547.45581,10,-54.69429,188,1.0,-0.0,0.0,4,11614,89,49.9325,43.99307,6,2532.87891,25159.43359,91.46887,1.92438,-33.460725364846326,-70.67402250712325
547.51013,10,-57.49051,190,1.0,0.0,0.0,4,11734,89,49.93047,44.04723,6,2535.72656,25162.28125,92.04142,1.90737,-33.46072551793648,-70.67403379217201
547.56427,10,-60.31289,192,1.0,0.00123,0.0,4,11804,89,49.92876,44.10135,6,2538.60156,25165.15625,92.61935,1.89065,-33.46072566841663,-70.67404518336367
547.6192,10,-63.19353,193,0.50535,0.00123,0.0,5,10169,89,49.92826,44.1563,6,2541.5332,25168.08789,93.20925,1.87328,-33.46072582474679,-70.6740568104074
547.66467,10,-65.59035,193,0.57742,-0.0,0.0,5,10212,89,49.92694,44.20189,6,2543.97461,25170.5293,93.70011,1.85905,-33.460725952816915,-70.67406648540238
547.72015,10,-68.52109,194,0.66488,-0.0,0.0,5,10273,89,49.92524,44.25722,6,2546.95898,25173.51367,94.3003,1.84145,-33.46072611121708,-70.67407831526852
547.76617,10,-70.96313,195,0.73775,-0.0,0.0,5,10299,89,49.92376,44.30332,6,2549.44531,25176.0,94.80041,1.82691,-33.46072624207721,-70.67408817256253
547.82172,10,-73.93108,196,0.82528,-0.00123,0.0,5,10377,89,49.92192,44.35869,6,2552.4668,25179.02148,95.40811,1.80935,-33.460726400117366,-70.67410015050207
547.86847,10,-76.44502,198,0.89935,-0.0,0.0,5,10453,89,49.92034,44.40554,6,2555.02734,25181.58203,95.92272,1.79455,-33.4607265333175,-70.67411029362259
547.92346,10,-79.42838,199,0.98654,-0.00123,0.0,5,10555,89,49.91846,44.46069,6,2558.06445,25184.61914,96.53336,1.77674,-33.460726693607654,-70.67412232945641
547.97882,10,-82.45342,201,1.0,-0.0,0.0,5,10654,89,49.91655,44.51606,6,2561.14453,25187.69922,97.15237,1.75784,-33.460726863707826,-70.67413453005041
548.03333,10,-85.45842,203,1.0,-0.00123,0.0,5,10747,89,49.91465,44.57056,6,2564.20508,25190.75977,97.76711,1.73873,-33.460727035698,-70.67414664639217
548.0882,10,-88.51869,205,1.0,-0.00247,0.0,5,10841,89,49.91273,44.62549,6,2567.32031,25193.875,98.39262,1.72008,-33.46072720354817,-70.67415897519344
548.13379,10,-91.07787,206,1.0,-0.00247,0.0,5,10918,89,49.91112,44.67107,6,2569.92773,25196.48242,98.91505,1.7049,-33.460727340168305,-70.67416927237892
548.1886,10,-94.17616,208,1.0,-0.00276,0.0,5,11008,89,49.90917,44.72592,6,2573.08203,25199.63672,99.54639,1.68647,-33.46072750603847,-70.67418171617106
548.2337,10,-96.74498,210,1.0,-0.00276,0.0,5,11081,89,49.90755,44.77102,6,2575.69727,25202.25195,100.06875,1.67112,-33.46072764418861,-70.67419201192253
548.28815,10,-99.86722,211,1.0,-0.00276,0.0,5,11168,89,49.90559,44.8254,6,2578.875,25205.42969,100.70201,1.65251,-33.46072781167877,-70.67420449351292
548.34204,10,-102.98532,213,1.0,-0.00247,0.0,5,11253,89,49.90364,44.87932,6,2582.05078,25208.60547,101.3327,1.6339,-33.460727979168944,-70.67421692442181
548.39594,10,-106.12624,214,1.0,-0.0037,0.0,5,11336,89,49.90167,44.93316,6,2585.24609,25211.80078,101.96606,1.61502,-33.460728149089114,-70.67422940790128
548.45032,10,-109.3235,216,1.0,-0.00478,0.0,5,11419,89,49.89967,44.98743,6,2588.50195,25215.05664,102.60851,1.59564,-33.46072832350929,-70.6742420704792
548.49542,10,-111.99582,217,1.0,-0.0078,0.0,5,11487,89,49.89799,45.03271,6,2591.2207,25217.77539,103.14324,1.57944,-33.46072846930943,-70.67425260989096
548.54944,10,-115.21662,219,1.0,-0.00604,0.0,5,11566,89,49.89598,45.08674,6,2594.49805,25221.05273,103.78416,1.5599,-33.46072864516961,-70.67426524224629
548.60339,10,-118.45502,220,1.0,-0.00445,0.0,5,11644,89,49.89397,45.14077,6,2597.79297,25224.34766,104.42472,1.54,-33.460728824269786,-70.67427786740599
548.65723,10,-121.70786,222,1.0,-0.00537,0.0,5,11720,89,49.89194,45.19471,6,2601.10156,25227.65625,105.06428,1.52011,-33.460729003279965,-70.67429047284213
548.71075,10,-124.96851,223,1.0,-0.0078,0.0,5,11794,89,49.88992,45.24825,6,2604.41797,25230.97266,105.70095,1.50076,-33.46072917743014,-70.67430302142016
548.76428,10,-128.23924,224,1.0,-0.00963,0.0,6,11127,89,49.88924,45.30184,6,2607.74414,25234.29883,106.33458,1.48123,-33.460729353200314,-70.67431551000486
548.81824,10,-131.54895,225,0.81705,-0.0077,0.0,6,10327,89,49.88774,45.35572,6,2611.10938,25237.66406,106.96992,1.46133,-33.4607295323005,-70.67432803220582
548.87219,10,-134.87848,226,0.90239,-0.0155,0.0,6,10383,89,49.88593,45.4097,6,2614.49219,25241.04688,107.60275,1.44171,-33.46072970888067,-70.67434050497728
548.92609,10,-138.22055,227,0.9877,-0.01317,0.0,6,10447,89,49.8841,45.46367,6,2617.88867,25244.44336,108.22934,1.42191,-33.46072988708085,-70.67435285466031
548.97974,10,-141.56972,229,1.0,-0.01163,0.0,6,10511,89,49.88226,45.51731,6,2621.29102,25247.8457,108.84834,1.40218,-33.46073006465103,-70.67436505469878
549.0329,10,-144.9122,230,1.0,-0.01454,0.0,6,10573,89,49.88043,45.57062,6,2624.68359,25251.23828,109.45655,1.38227,-33.460730243841205,-70.67437704193588
549.08618,10,-148.28125,231,1.0,-0.01227,0.0,6,10633,89,49.87859,45.6239,6,2628.10352,25254.6582,110.05905,1.36136,-33.4607304320314,-70.67438891633104
549.1391,10,-151.65306,233,1.0,-0.00986,0.0,6,10691,89,49.87675,45.677,6,2631.52344,25258.07812,110.65186,1.34048,-33.46073061995158,-70.67440059966576
549.19202,10,-155.04106,234,1.0,-0.01202,0.0,6,10750,89,49.8749,45.72987,6,2634.95898,25261.51367,111.23766,1.32071,-33.46073079788176,-70.67441214505111
549.24512,10,-158.46001,235,1.0,-0.01565,0.0,6,10808,89,49.87304,45.78306,6,2638.42578,25264.98047,111.81841,1.30058,-33.460730979051945,-70.67442359076718
549.29828,10,-161.89685,236,1.0,-0.01795,0.0,6,10864,89,49.87117,45.83611,6,2641.90625,25268.46094,112.39078,1.27964,-33.46073116751213,-70.67443487104362
